Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/7-salford-street-st-clair-nsw-2759-2016339153,670000,Sold by private treaty 19 Aug 2020,7 Salford Street St Clair NSW 2759,St Clair ,Free Standing Houses ,3,1,1,453,"UNDER OFFER BY CHRIS SALEH Situated on the high side of a very quiet street with east facing aspect this tastefully renovated brick and tile home offers plenty of street appeal and is immaculately presented inside and out. Easy access out onto main arterial roads and located within walking distance to all local amenities makes this home and absolute must to inspect and an opportunity not to be missed. Additional features include:- * Three good size bedrooms with en-suite access to main bathroom, all with built-in robes, ceiling fans and carpet plus painted in neutral colour scheme throughout * Light filled living which consists of spacious lounge room on entry with split system air conditioning, separate dining space which flows into large family room at rear and all with modern floating floorboards * Beautifully appointed and tastefully renovated polyurethane kitchen with stainless steel electrical appliances, Caesarstone benchtops and glass splashback plus ample pantry storage * Amazing renovated three-way main bathroom complete with floor to ceiling tiles, double sink vanity which has fantastic storage space, freestanding bath plus renovated internal laundry and gas hot water system * Attached single lock up garage which has been converted to teenagers retreat, double gate side access leading into private and child friendly rear yard with large entertainment deck and plenty of room left over for kids and pets to run around or the addition of a pool(S.T.C.A) * All this is situated on an easily maintained 453m2 block currently owner occupied with an approximate rent return of $440 to $460 per week Please call Chris Saleh on 0448 374 365 to inspect this amazing property before it\'s sold!!!!",31,30,24,15,71,86,14,59,41,-1,-1,-1
https://www.domain.com.au/5b-terracotta-close-woodcroft-nsw-2767-2016372202,565000,Sold by private treaty 19 Aug 2020,5B Terracotta Close Woodcroft NSW 2767,Woodcroft ,Terraced Houses ,3,1,1,0,"Large Duplex - No Strata! Peacefully positioned close to schools, shops, train station and in one of the districts best areas, this immaculately presented three bedroom duplex is full of surprises! - Spacious bedrooms featuring built in wardrobes and timber flooring  Large kitchen with quality stainless steel appliances, gas cooking and plenty of cupboard space Lounge and dining plus meals area offering open plan living which optimises light and space Entertainment area with decking overlooking the great sized rear yard and landscaped gardens Single lock up garage with internal access plus off street parking for an additional two motor vehicles Additional features: No strata levies, reverse cycle air conditioning, gorgeous timber flooring throughout upstairs, internal laundry, large garden shed, wide side access Colourbond fencing.",27,29,28,16,67,77,23,69,31,20 to 39,-1,"6,448"
https://www.domain.com.au/244-bungarribee-road-blacktown-nsw-2148-2016291531,720000,Sold by private treaty 18 Aug 2020,244 Bungarribee Road Blacktown NSW 2148,Blacktown ,Free Standing Houses ,3,2,2,657.6,"BIG ON SPACE * Very well built and designed home, big rooms, high 2.7m ceilings with commanding views to the north * Built for current owner just 23 years ago * Set on elevated wide 21.3m frontage 657.6sqm block rectangular in shape * Big lounge with large windows to let in the light and take in the view * 3 double bedrooms all with built-ins * 2 remodeled bathrooms, 1 being en-siute plus 3rd toilet * Big kitchen, plenty of cupboards, bench space, breakfast bar and pantry * Big dining area looking into sunroom * Separate TV media room * 4 air-conditioners for individual comfort. 6 solar panel * Huge sunroom overlooking and opening into generous backyard * Room for a granny flat Century 21 Seven Hills voted ""AGENCY OF THE YEAR"" 2017, 2018, 2019 &amp; 2020 by ""Rate My Agent"".  Century 21 John Ross is your local real estate agent in Blacktown. Land Size:657.6sqm Potential Rent: $475.00 per week",26,30,26,18,67,60,40,56,44,20 to 39,-1,"47,175"
https://www.domain.com.au/30-wrench-street-cambridge-park-nsw-2747-2016426684,641000,Sold by private treaty 18 Aug 2020,30 Wrench Street Cambridge Park NSW 2747,Cambridge Park ,Free Standing Houses ,3,1,1,620,]',30,28,23,19,70,78,22,61,39,-1,-1,-1
https://www.domain.com.au/dharruk-nsw-2770-2016354633,650000,Sold by private treaty 18 Aug 2020,Dharruk NSW 2770,Dharruk ,Free Standing Houses ,5,3,2,569,"Great Investment Opportunity $685 per week return you do the MATH  * 3 OR 4 bedrooms, two with built in robes  * Tenants wishing to stay on in both  * Master bed room with ensuite.  * Good size lounge  * Split air-conditioner in lounge room. * Spacious kitchen with dining area. * Floor boards and tiles throughout. * Carport accommodation as well  GRANNY FLAT FEATURES: * 2 Bedrooms * Air conditioning system * Kitchen with small dining  * Laundry/Bathroom. * Carport accommodation as well  * Separate access from main house. Fantastic rental income. Main House $385.00 per week Granny Flat $300.00 per week. Located close to schools, shops &amp; public transport this is a great investment opportunity",30,27,25,19,73,71,29,56,44,20 to 39,-1,"2,765"
https://www.domain.com.au/dharruk-nsw-2770-2016354653,550000,Sold by private treaty 18 Aug 2020,Dharruk NSW 2770,Dharruk ,Free Standing Houses ,3,1,1,557,"Open Home Cancelled Is Dharruk your next address?  This brick veneer 3-bedroom home is ideal for the family or investor * Currently tenanted at $400 per week  * 3 bedrooms 2 with built in robes  * Living area with split system air conditioning &amp; separate dining area * Nice Kitchen offers electric cooking, range hood and plenty of cupboard space * Bathroom has combined bathtub, shower &amp; toilet * Fully fenced front and back yard  * Outdoor covered alfresco entertaining area * Internal laundry  Situated on a corner block 557m2 approx. with 2 street frontages this block offers granny flat potential/duplex opportunity (S.T.C.A) &amp; public transport (bus stop just few steps away), Emerton and Plumpton shopping centers and Primary and High schools recreational pool and gym close by as well",30,27,25,19,73,71,29,56,44,20 to 39,-1,"2,765"
https://www.domain.com.au/25-firestone-crescent-glenmore-park-nsw-2745-2016315565,1055000,Sold by private treaty 18 Aug 2020,25 Firestone Crescent Glenmore Park NSW 2745,Glenmore Park ,Free Standing Houses ,6,2,4,655,]',31,28,29,12,74,86,14,65,35,-1,-1,-1
https://www.domain.com.au/21-wills-street-lalor-park-nsw-2147-2016390025,596000,Sold by private treaty 18 Aug 2020,21 Wills Street Lalor Park NSW 2147,Lalor Park ,Free Standing Houses ,3,1,1,575.4,"EASY GRANNY FLAT BUILD Great potential. Move in or rent out or live in now and improve as you go. * Easy access to M7 and Blacktown CBD * 3-bedrooms * L-shape lounge and dining area * Bathroom plus shower in laundry * Single carport * Granny flat potential (subject to council approval) Century 21 Seven Hills voted ""AGENCY OF THE YEAR"" 2017, 2018, 2019 &amp; 2020 by ""Rate My Agent"".  Century 21 John Ross is your local real estate agent in Lalor Park. Land Size: 575.4sqm Potential Rent: $360.00 per week",23,34,27,16,73,69,31,52,48,20 to 39,-1,"7,662"
https://www.domain.com.au/1-eber-place-minchinbury-nsw-2770-2016368852,803350,Sold by private treaty 18 Aug 2020,1 Eber Place Minchinbury NSW 2770,Minchinbury ,Free Standing Houses ,4,2,2,704,]',25,31,28,16,84,84,16,57,43,20 to 39,-1,"5,626"
https://www.domain.com.au/1-mason-street-mount-druitt-nsw-2770-2016279679,670501,Sold by private treaty 18 Aug 2020,1 Mason Street Mount Druitt NSW 2770,Mount Druitt ,Free Standing Houses ,3,2,8,757,"Entertainers Delight The team at Harcourts Your Place are proud to present this immaculate, freshly painted 3 bedroom, double brick family home. Situated in a nice quiet street, on a big block of 757sqm approx. Showcasing stunning high 9ft ceilings and timber flooring throughout, this home is sure to impress. Features Include: 3 Great size bedrooms with brand new built in wardrobes, ceiling fans, vertical blinds and floating floorboards to all. Wall unit air conditioner main and split system air conditioner to one. Spacious lounge room and big formal dining with a Kelvinator split system reverse cycle air conditioner and ceiling fan. Expansive kitchen with floating island bench, Dishlex dishwasher, ample cupboard and bench space. Neat and tidy bathroom tiled to the ceiling with a spacious shower and bath tub. Enormous light filled sun room, tiled throughout with vertical blinds, Euromatic split system air conditioner and a wall unit air conditioner. Fantastic outdoor entertainment area with kitchenette. Over looking the big backyard, perfect for the kids and family pets to play.  Tandem drive through double car garage with automatic door. Additional car garage with workshop space.  Other features include; Second bathroom to laundry, 2x garden sheds, external electric window shutters, alarm, security cameras, water tank, solar panels and solar hot water. With all of the above and more then enough space for you and your family to grow, live comfortably, entertain and enjoy. Within walking distance to local shops, restaurants, bus stops, schools and only a 5 minute drive to Mt Druitt train station and Westfields. This is a must see home! For more information call Mikaela Etri on 0481 102 229.",32,29,24,15,77,65,35,56,44,20 to 39,-1,"16,730"
https://www.domain.com.au/14-48-luxford-street-mount-druitt-nsw-2770-2016268267,300000,Sold by private treaty 18 Aug 2020,14/48 Luxford Street Mount Druitt NSW 2770,Mount Druitt ,Free Standing Houses ,2,1,1,0,]',25,36,29,10,[,18,82,51,49,20 to 39,-1,"16,730"
https://www.domain.com.au/45-maple-road-north-st-marys-nsw-2760-2016148368,738000,Sold by private treaty 18 Aug 2020,45 Maple  Road North St Marys NSW 2760,North St Marys ,Free Standing Houses ,5,2,2,689,]',30,26,23,21,73,40,60,38,62,-1,-1,-1
https://www.domain.com.au/9-avondale-avenue-parklea-nsw-2768-2016354967,920000,Sold by private treaty 18 Aug 2020,9 Avondale Avenue Parklea NSW 2768,Parklea ,Free Standing Houses ,4,2,2,418,"Another Happy Customer - Sold By Starr Partners Bella Vista!! Starr Partners Bella Vista Presents -This Beauty is situated in the much sought-after location of Parklea is ready for you to move in. This immaculate four-bedroom double storey home designed with an adaptable layout that offers the potential to accommodate any family. Showcasing the highest level of quality and prestige living with a unique modern design, you will feel the luxury as you walk through the home. On entry, this house welcomes you with formal lounge and entertaining area which can be used as study/rumpus or formal dining. Large quality kitchen overlooking open plan meals and family living area.  Features:  ~ Four bedrooms, all with built-in robes ~ Master bedroom with en-suite &amp; walk-in robe ~ Modern kitchen with ample space &amp; quality appliances ~ Open plan living &amp; dining perfect for entertaining ~ Large balcony perfect for quiet time ~ Double lock up garage with internal access ~ Spacious Laundry ~ Low maintenance yard complete with alfresco Location Highlights: ~ Catchment to Quakers Hill East Public School &amp; Quakers Hill High School ~ Easy access to public transport ~ Within easy access to local quality schools ~ Minutes\' drive to Stanhope shopping village and Blacktown Leisure Centre ~ Close to local parks and sporting facilities ~ M2 &amp; M7 We highly recommend you visit this beautiful home this weekend. For more information, please contact our friendly staff at Starr Partners Bella Vista.",31,32,29,8,28,68,32,63,37,20 to 39,-1,"3,477"
https://www.domain.com.au/30-watson-drive-penrith-nsw-2750-2016371980,662500,Sold by private treaty 18 Aug 2020,30 Watson Drive Penrith NSW 2750,Penrith ,Free Standing Houses ,4,2,2,651,"Walk to Penrith CBD Who needs a car, when you can walk everywhere? Situated in a quiet dead end street, this home has only had one owner and is perfect for downsizers, first home buyers and astute investors. With 4 great sized bedrooms, all with built-ins and the main with ensuite, this home will suit the growing family. The living areas consist of a large lounge and dining plus the bonus of a family room overlooking the backyard. The kitchen has also been updated. The home does have a dlug, with a home office in place currently to half of the garage. Great for working from home, an extra room for the kids or easily converted back to the dlug.  The home features reverse cycle ducted a/c and plenty of solar panels to keep the bills down. The home is comfortable walk, just 1.6kms to Penrith station and has Penrith CBD close by, making this location a must. This home has been loved by just the one family, and now it is time for another family to take advantage of all it has to offer. Features: all approx. walking distance 700m to IGA and selected shops 850m to Kingswood Park public school 1.6km to Penrith Station 1.7km to Penrith Selective High School 2.2km to Westfield Penrith Disclaimer: We have been furnished with the above information, however, Laing+Simmons Penrith gives no guarantees, undertakings or warnings concerning the accuracy, completeness or up-to-date nature of the information provided. All interested parties are responsible for their own independent enquiries in order to determine whether or not this information is in fact accurate",25,23,23,29,66,71,29,57,43,-1,-1,-1
https://www.domain.com.au/3-fino-way-quakers-hill-nsw-2763-2016401854,835000,Sold by private treaty 18 Aug 2020,3 Fino Way Quakers Hill NSW 2763,Quakers Hill ,Free Standing Houses ,4,2,2,460,"Ideal Family Home Elders Kings Langley are proud to present to the market this great opportunity. This family home features 4 bedrooms with built-ins, master with ensuite, a generously proportioned lounge room, modern kitchen with gas cooking facilities and dining all in air-conditioned comfort.  Modern bathroom with the convenience of a separate toilet and 2nd living area off the kitchen, internal laundry and good-sized rear yard complete with a double garage.  Don\'t miss out on the great opportunity to secure a fantastic property located in a quiet street, only a short drive from local schools and shops and moments from the M7.  We have obtained all information in this document from sources we believe to be reliable; however, we cannot guarantee its accuracy. Prospective tenants are advised to carry out their own investigations.",29,28,32,10,63,89,11,65,35,20 to 39,-1,"27,077"
https://www.domain.com.au/34-benbury-street-quakers-hill-nsw-2763-2016350054,880000,Sold by private treaty 18 Aug 2020,34 Benbury Street Quakers Hill NSW 2763,Quakers Hill ,Free Standing Houses ,4,2,2,594.7,]',32,20,33,15,73,81,19,73,27,20 to 39,-1,"27,077"
https://www.domain.com.au/6-parnell-avenue-quakers-hill-nsw-2763-2016405386,888000,Sold by private treaty 18 Aug 2020,6 Parnell Avenue Quakers Hill NSW 2763,Quakers Hill ,Free Standing Houses ,4,2,2,612,]',28,27,29,16,67,79,21,59,41,20 to 39,-1,"27,077"
https://www.domain.com.au/5-waterloo-street-schofields-nsw-2762-2016315747,822000,Sold by private treaty 18 Aug 2020,5 Waterloo Street Schofields NSW 2762,Schofields ,Free Standing Houses ,4,2,2,0,"Impeccable layout spacious double-storey home Uniland Real Estate proudly presents this impeccable layout spacious double-storey home. This Rawson-built home has stunning outlook, highly functional floor plan that connects perfectly throughout the property with large yards, maximising the flow of natural light. Located in a quiet street in one of the best locations at Schofields, this home is ideally positioned to enjoy the proximity to all amenities, shops, transportation and prized neighbourhood community.  Property Features: * 4 generous sized bedrooms, master with En-suite, the fourth bedroom with spacious balcony * Multiple functional rooms including ground floor living, dinning, family and upstairs rumpus * Designed kitchen with stainless steel appliances, oven, gas cook top, range hood and dishwasher * 2.5 modern bathrooms with quality fixtures, finishes and fittings * Internal laundry with external access and plenty of storages * Double automated garage with internal access * Ducted air conditioning through the house * Entertaining landscaped garden and backyard Location features: * 350m to local bus services * 3km to the Sydney Metro Tallawong train station * 2.5km to Schofields station * 3km to The Ponds Shopping Centre * 4km to Rouse Hill Town Centre. * Easily accessible to local schools and parks for a super convenient lifestyle Owner keen to sell and It could be your once in a life opportunity to secure this fabulous double-storey family house to enjoy an ideal lifestyle. For any further inquiry, please contact Mina Wang on 0452 119 854 or Karen Ge on 0430 941 551 Disclaimer: All information contained herein is gathered from sources we deem to be reliable. However, we cannot guarantee its accuracy and interested persons should rely on their own enquiries",29,32,27,12,82,87,13,72,28,20 to 39,-1,"4,977"
https://www.domain.com.au/20-locosi-street-schofields-nsw-2762-2016355835,860000,Sold by private treaty 18 Aug 2020,20 Locosi Street Schofields NSW 2762,Schofields ,Free Standing Houses ,4,2,2,380,"Elegant Single Level Graceful and stylish in both appearance and functionality this 4 year old single level home is sure to impress. Located on a manageable 380sqm block with a beautiful northerly aspect this home enjoys an abundance of natural light. The property is ideally located only a short walk to Schofields Public School and moments drive to Schofields Station / Tallawong Metro. This property offers four double bedrooms, with built-in wardrobes including the light-filled master bedroom which features a walk-in wardrobe and en-suite. The main family bathroom is truly stunning, containing a built in bathtub, an oversized shower and second toilet.  The main living area is arranged in an expansive open plan, and is comprised of a large combined family and dining area which flows out to two generous undercover alfresco\'s with ample room for entertainment. The kitchen is sleek in design with extensive soft-close cabinetry, electric cooking appliances, ample bench space including a breakfast bar, Caesar-stone bench-tops, beautiful pendant lighting and dishwasher. Quality Features: + Gas line available in the property + Double lock up garage with internal access + Ducted heating and cooling system plus down-lights through out + Large carpeted bedrooms, walk in robe and en-suite to master + Spacious open plan design, 4th bedroom optional study/rumpus + Ample storage for families including walk in linen closet + Close proximity to transportation, school and parks We have obtained all information in this document from sources we believe to be reliable; however, we cannot guarantee its accuracy. Prospective purchasers are advised to carry out their own investigations.",29,32,27,12,82,87,13,72,28,20 to 39,-1,"4,977"
