Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/31-lochinvar-street-winmalee-nsw-2777-2016327199,600000,Sold by private treaty 25 Jul 2020,31 Lochinvar Street Winmalee NSW 2777,Winmalee ,Free Standing Houses ,3,1,0,697.5,]',29,19,27,24,73,88,12,66,34,-1,-1,-1
https://www.domain.com.au/2a-russell-avenue-faulconbridge-nsw-2776-2016166935,755000,Sold by private treaty 24 Jul 2020,2A Russell Avenue Faulconbridge NSW 2776,Faulconbridge ,Free Standing Houses ,4,3,1,1176,"OPEN HOME CANCELLED - UNDER CONTRACT Versatile and updated family home nearby all local amenities Wonderfully positioned back from the road on a leafy street yet within walking distance to the train station, bus stop, local schools, shops, and restaurants, this expansive tri-level family home has been beautifully maintained throughout.  Bright and airy, the main lounge room offers access out to the covered entertaining area overlooking the rear of the property and stunning valley views. The kitchen is positioned in the heart of the home with stainless steel appliances, extensive cabinetry storage as well as a large island bench with seating for casual meals. There is also a designated dining area off this space for family gatherings.  Two bedrooms, one with built in robe and balcony are located on the middle level along with the new contemporary family bathroom with floor to ceiling tiles, vanity and mirror storage, open shower and built in bath. Descending down the feature spiral staircase to the ground level is the laundry, storage room and under house access area. The upper level offers a master bedroom with walk in robe and stylish ensuite bathroom as well as your fourth bedroom with built-in. There is a third new modern family bathroom with storage. An additional light-filled lounge or optional study/play space with a beautiful viewing tower finishes off this floor. Sitting on a 1176m2 (approx) block with an attractive chlorine in ground pool at the rear providing the perfect area for entertaining and summer fun. Additional features to note include: Single lock up garage, storage closet and front patio. Summary of features include:  Updated family home positioned nearby all local amenities Light filled living areas; dining; two contemporary bathrooms Kitchen with ample storage, island bench and gas cooking Four bedrooms; two with BIR and WIR + ensuite to main Outdoor entertaining; in ground pool; stunning valley views Garage; internal laundry; under house access + storage Please contact Lister &amp; Cole Estate Agents for further details on this charming family home in a convenient position. Disclaimer: We have obtained all information herein from sources we believe to be reliable; however, we cannot guarantee its accuracy. Prospective purchasers are advised to carry Versatile and updated family home nearby all local amenitiesout their own investigations",31,25,28,16,72,83,17,67,33,40 to 59,-1,"4,026"
https://www.domain.com.au/10-ailsa-street-mount-victoria-nsw-2786-2016133183,460000,Sold by private treaty 24 Jul 2020,10 Ailsa Street Mount Victoria NSW 2786,Mount Victoria ,Free Standing Houses ,3,1,1,490.4,"MIMOSA COTTAGE This charming Mountain cottage is picture perfect, neat and complete and ready to be your first home, downsizing option or Mountain escape. Features Include: *3 bedrooms and 1 renovated bathroom  *Cosy open plan living room with slow combustion heater *Modern kitchen with gas cooking and stainless steel dishwasher *Upstairs bedroom with separate parents retreat or additional living space *Updated bathroom and internal laundry *Low maintenance block with enclosed rear garden and plenty of sun Located in a quiet position in the heart of Mt Victoria village and within walking distance to the village this home is certainly represents good value. Mount Victoria is on a direct train line straight into Sydney CBD and only 5 minutes from Blackheath and 15 minutes to Lithgow.",29,27,21,24,68,84,16,61,39,40 to 59,-1,"1,022"
https://www.domain.com.au/68-great-western-highway-mount-victoria-nsw-2786-2016348239,450000,Sold by private treaty 24 Jul 2020,68 Great Western Highway Mount Victoria NSW 2786,Mount Victoria ,Free Standing Houses ,3,1,2,1208,]',29,27,21,24,68,84,16,61,39,40 to 59,-1,"1,022"
https://www.domain.com.au/35-bednal-road-springwood-nsw-2777-2016467589,705000,Sold by private treaty 24 Jul 2020,35 Bednal Road Springwood NSW 2777,Springwood ,Free Standing Houses ,3,2,1,0,"Beautifully Renovated Throughout Beautifully presented and boasting three bedrooms, two bathrooms, two living areas and a single garage under the main roof. You will love the spacious deck entertaining area, above ground swimming pool and low maintenance yard. The kitchen, bathroom and laundry and all been beautifully renovated, there is fresh paint, new flooring and split system air conditioning. * Renovated three bedroom home * Lounge and separate family room * Split system air conditioning x3 * Single lock up garage plus storage * Above ground swimming pool * Level, fenced and low maintenance * Walk to town and aquatic center Conveniently located to Springwood Aquatic center, train station, parks and shops, this stunning home is sure to impress those looking for something so simply move in and enjoy. Call to arrange an inspection today. 4751 8888",25,20,29,27,61,88,12,64,36,-1,-1,-1
https://www.domain.com.au/15-hill-street-wentworth-falls-nsw-2782-2016368666,611100,Sold by private treaty 24 Jul 2020,15 Hill Street Wentworth Falls NSW 2782,Wentworth Falls ,Free Standing Houses ,4,1,1,765,"Classic Mountains Charm Privately positioned behind established gardens and finished in contemporary hues, this stunning timber family home effortlessly combines country and mountains charm whilst providing a layout for modern living. Upon arrival you will be immediately charmed by the wide wrap around verandah with it\'s timber decking, front garden aspect and a sunny position. Inside, you will be equally impressed by high ceilings, ornate cornices, large timber windows, a combination of polished timber floors and quality carpeting which all come together to create a warm and welcoming ambience.  North facing with access to the verandah, the open plan lounge and dining room flow seamlessly with the large kitchen which provides gas cooking, expansive preparation area as well as an abundance of cupboard and pantry space. Directly off the kitchen is a rear covered patio which provides another space for entertaining with friends and overlooks the level, fully fenced rear yard.  There are three good-sized bedrooms and a charming country style bathroom with a bathtub on the ground level while the main bedroom upstairs features a built-in wardrobe. A slow combustion fire and gas heating outlets ensure a cosy, idyllic winter season. For added convenience, an oversized single lock up garage with workshop or storage space is provided whilst the private parcel of land is approximately 765sqm in total. Located in a highly sought after Blue Mountains village with conveniences of local schools, restaurants, transport and the Wentworth Falls Lake, this may just be the perfect home for your family.",27,25,26,21,61,70,30,58,42,60+,-1,"6,085"
https://www.domain.com.au/33-asquith-avenue-wentworth-falls-nsw-2782-2016306147,1090000,Sold by private treaty 24 Jul 2020,33 ASQUITH AVENUE Wentworth Falls NSW 2782,Wentworth Falls ,Free Standing Houses ,3,2,2,2221,]',24,25,24,27,65,80,20,63,37,60+,-1,"6,085"
https://www.domain.com.au/56-singles-ridge-rd-winmalee-nsw-2777-2016536913,550000,Sold by private treaty 24 Jul 2020,56 Singles Ridge Rd Winmalee NSW 2777,Winmalee ,Free Standing Houses ,3,1,0,696,"Another under contract. MAY WE SELL YOURS? First home buyers, reno devotees or the investor, this home presents the ideal opportunity to increase in value with an updated reno. Presenting an entry point into the local market is this three-bedroom home in original condition offers exciting potential. This could be the one you have been waiting for, so start thinking of your favourite paint tones and bring your Pinterest ideas plus your renovation skills.  The home offers polished timber floors throughout, entry hall, 3 bedrooms, spacious original retro kitchen and dining area opening to the rear deck. A good-sized living area used as an open plan living and dining and sizable original bathroom with walk-in shower, bath and vanity plus a separate toilet with hand basin.  A practical floor plan this home is offered to the market for the first time with established front garden and a good-sized deck at the rear the property is move in and take time to explore your talent with a paint roller and add additional value when ready. Ample off-street parking and room for future carport STCA.  Only minutes to schools, sporting fields, bus stops, shops and golf course. A great place to start for your first home, investment, you won\'t want to miss this property if looking to get into the local property market.  Features:  * Reverse cycle air-con and ceiling fan in lounge  * Natural Gas * Large rear deck * Convenient stroll to local Rainbow Pre-School * 2.6km to Winmalee Coles and shops * Easy access to Bus stop and a choice of private and public schools  * Convenient to local sporting facilities and parks  * 5km to Springwood town centre and train station * Brick veneer and Cement tile roof * Single level home * Established garden at the front * Driveway and parking  * 3 bedrooms robe can stay in the main bedroom * ENTRY hall with timber panel wall  * Original bathroom shower and bath, vanity * Separate toilet powder room * External laundry access via deck * 80L electric hot water (New, put in January)  * Dated retro original kitchen Whirlpool electric cooktop, Whirlpool in wall oven bench * Floorboards throughout * Backyard fenced  * Established garden with flower beds * Large rear deck  * Linden cupboard  * Council rates approx $1860 Disclaimer: All information contained herein is gathered from sources we consider to be reliable, however, we cannot guarantee or give any warranty about the information provided. All images are indicative of the property only. Any development or related potential stated herein is suggestive only. Interested parties must solely rely on their own enquiries.",29,20,28,23,71,95,5,72,28,-1,7 October,-1
https://www.domain.com.au/28-illingworth-road-yellow-rock-nsw-2777-2016292956,506000,Sold by private treaty 24 Jul 2020,28 Illingworth Road Yellow Rock NSW 2777,Yellow Rock ,Free Standing Houses ,3,1,1,834.7,]',29,23,34,14,70,90,10,68,32,40 to 59,-1,"1,014"
https://www.domain.com.au/30-cleopatra-street-blackheath-nsw-2785-2016372699,760000,Sold prior to auction 23 Jul 2020,30 Cleopatra Street Blackheath NSW 2785,Blackheath ,Free Standing Houses ,4,1,4,1936,"THE HEART OF THE VILLAGE Ray White Blackheath presents an excellent opportunity to secure a beautiful double block with original homestead in the heart of Blackheath village. Owned by the one family since the late 1940\'s, this home has good bones offering you the option to renovate, update or secure an absolutely stunning garden block to build your own Mountain home or homes on. The choice is yours. -Total land size of approximately 1936sqm - flat land -2 separate titles - Lot 8 = approximately 966sqm, Lot 9 = approximately 966sqm -3 / 4 bedrooms, and 1 bathroom -North facing at rear of home and lovely aspects from each room in the house -Wooden floorboards underneath carpet -Spacious lounge room with natural gas log heater -Sunny position and only a short walk into town  -Under house workshop and single garage -Ideal to renovate or knockdown and rebuild -Privately positioned in quiet street -Current home is in a good live able condition and was built in 1947 -3000 litre water tank with electric pump -Vendors open to offers prior to auction -Deceased estate This exceptionally rare offering has spectacular cold climate gardens, featuring mature rhododendrons, azaleas, camellias, conifers and maples, flowering cherry, elm and apricot trees. All season colour is provided by mass plantings of bulbs, roses and shrubs, bush rock edging, meandering pathways, ponds, pergola, a bridge and side access to the rear garage/shed.",21,9,31,39,65,78,22,58,42,60+,-1,"4,386"
