Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/36a-hat-hill-road-blackheath-nsw-2785-2016535370,698000,Sold by private treaty 16 Oct 2020,36A Hat Hill Road Blackheath NSW 2785,Blackheath ,Free Standing Houses ,4,1,1,674,"WEATHERBOARD HOME IN THE HEART OF BLACKHEATH This character weatherboard home is ideally located, being only 5 minutes walk into the village. This opportunity to secure a home so close to the village with so many extras will certainly appeal to buyers. Features Include: *4 bedrooms and study or 5th bedroom *Country style kitchen with gas cooking and dishwasher *1 bathroom and internal laundry which could easily be converted to a second bathroom  *Private and north facing casual living area  *French doors opening onto entertainment deck *Formal lounge room and front veranda *Ducted central heating throughout *Close to public transport and all of Blackheath amenities *Beautiful garden setting with mature trees and pergola",21,9,31,39,65,78,22,58,42,60+,6 October,"4,386"
https://www.domain.com.au/26-stephen-street-katoomba-nsw-2780-2016456925,680000,Sold by private treaty 16 Oct 2020,26 Stephen Street Katoomba NSW 2780,Katoomba ,Free Standing Houses ,2,2,2,947,"Character and Charm This conveniently located home in South Katoomba is just a short distance from Katoomba town centre, schools, restaurants, cafes, galleries and popular tourist destinations. The charming renovated cottage has an abundance of features, from the gorgeous mudroom when you enter the home to the original fireplace in the dining room and combustion fireplace in the lounge room. The fresh bright interiors really enhance the stained glass windows, which blend perfectly with decorative cornice.  There are double French doors leading from the lounge room to the great entertaining deck with a seamless flow.  The bedrooms are both double in size, complete with ensuite to main  This home has an abundance of natural light and floorboards throughout complete this pretty picture  FEATURES  Timbers floors throughout  Two sets of French doors leading to fantastic north facing deck  Original stained glass Art Deco windows  High ornate ceiling throughout  Period light fittings Study area  Mud room Original working fireplace complete with mantel piece  Combustion fireplace in the lounge room Bright country kitchen with gas stove New roof only four years old Roof insulated  Huge level garden full of assorted fruit trees Water tank Lock up garage and fully fenced yard This gorgeous home would suit families with plenty of room to extend. It would also appeal to downsizers who would appreciate a level home and garden. Alternately would make an ideal weekend retreat or holiday accommodation. The Phone Code for this property is: 79145. Please quote this number when phoning or texting. Disclaimer:  Whilst every care has been taken to verify the accuracy of the details in this advertisement, For Sale By Owner (forsalebyowner.com.au Pty Ltd) cannot guarantee its correctness. Prospective buyers or tenants need to take such action as is necessary, to satisfy themselves of any pertinent matters.",22,16,29,33,60,56,44,43,57,40 to 59,-1,"7,955"
https://www.domain.com.au/10-messiters-lane-katoomba-nsw-2780-2016535291,670000,Sold by private treaty 16 Oct 2020,10 Messiters Lane Katoomba NSW 2780,Katoomba ,Free Standing Houses ,2,1,0,900,"Charming cottage in one of the areas most desirable locations Filled with character and charm, this mountains cottage is sure to elicit an emotional response. This home is set in a quiet pocket of Katoomba, with local parks, ovals and bush walks all within a stone\'s throw. Ideally located in a peaceful and leafy pocket, half way between Leura Village and Katoomba Village, giving you the option of a 4 minute drive to both town centres. The sunny, north facing yard features a great outdoor entertaining area overlooking beautiful fruit orchid and vegetable gardens.  There is a neat kitchen with eat in dining and a tidy bathroom. The home showcases many stunning features including high ceilings throughout, solid timber flooring, wood burner oven, sunroom/study nook and an open fireplace. This lovely cottage will appeal to downsizers, first home buyers or anyone keen to aquire a foothold in a convenient south Katoomba location. Summary of Features: - 2 generous size bedrooms open fireplace and centralised living area additional flexible sunroom or office space Privately positioned 4 minutes to Leura &amp; Katoomba Village Renovated kitchen with quality appliances Air conditioning Ducted gas central heating 900sqm usable block of land For more information or to arrange a private viewing, contact Brenden Purcell on 0413 630 226.",24,17,30,29,55,78,22,47,53,40 to 59,6 October,"7,955"
https://www.domain.com.au/16-acacia-avenue-leura-nsw-2780-2016509235,600000,Sold by private treaty 16 Oct 2020,16 Acacia Avenue Leura NSW 2780,Leura ,Free Standing Houses ,3,1,2,822,"AFFORDABLE LEURA! A short stroll to popular Leura village and its thriving cafe scene. Convenient to Leura Public school and a 3.6km drive to Blue Mountains Grammar. Great sized flat block (approx. 822sqm), with carport and established screen plantings creating private outdoor spaces. Tucked away in a quiet cul-de-sac and backing onto pristine conservation land, this lovely 1977 brick and Hardiplank home has a delightful north-facing layout with ample, sun-drenched living space to share between both kids and adults comfortably. There are 3 bedrooms all with built-ins, bathroom in good condition and a separate internal laundry with convenient external access. In addition, the home has all the necessary heating you could want for cosy winter nights with ducted gas heating throughout, plus aircon for those sultry summer days. The property is also fitted with environmentally and economically friendly solar panels and solar hot water. It is currently a successful rental for those looking for an investment or just move in and enjoy the wonderful mountains life. At this price, the property presents a fantastic opportunity to break into the extremely competitive Leura market. Don\'t miss out! * Gas cooking * Solar HWS * Ducted heating * Air Con * Solar hot water * Under house storage * Tandem carport * Water tank * Great block",25,20,28,28,62,76,24,56,44,60+,23 September,"4,653"
https://www.domain.com.au/170-great-western-highway-blaxland-nsw-2774-2016465929,745000,Sold by private treaty 15 Oct 2020,170 Great Western Highway Blaxland NSW 2774,Blaxland ,Free Standing Houses ,4,2,4,923,Now Showing! A wonderful opportunity exists to secure a sizable home that\'s complimented by a selection of creature comforts. You\'ll be amazed at the privacy on offer beyond the remote gate and established gardens.  Private inspections are encouraged. + Fully fenced - secure grounds + Remote entrance gate + Ducted air conditioning | Fireplace + Built in wardrobes + Established gardens + Roller shutters - selected windows + Triple garage | Games room conversion + Covered BBQ space Recently the NSW State Government announced the ban on open homes and auctions has been lifted. With certain guidelines still in place we must ensure safety measures remain a key part of the viewing process. Please get in touch to register your attendance and refer to the last photo on this property for information on the safety measures in place. Our commitment to your health + safety is always our number one priority. DISCLAIMER: Whilst we deem this information to be reliable the agent cannot guarantee its accuracy and accepts no responsibility for such. Interested persons should rely on their own enquiries.,31,21,24,23,70,83,17,67,33,40 to 59,-1,"7,459"
https://www.domain.com.au/23-forster-rd-katoomba-nsw-2780-2016482820,625000,Sold by private treaty 15 Oct 2020,23 Forster Rd Katoomba NSW 2780,Katoomba ,Free Standing Houses ,3,1,1,462,"ONLY 500 METRES TO STUNNING LOOK-OUTS &amp; WALKING TRACKS! Located less than 500 metres to Echo Point Lookout (views of the Three Sisters, Mount Solitary, Narrow neck Plateau and the Jamison Valley), is this well-built, light &amp; comfortable 1950\'s home. In terrific condition you don\'t need to do a thing but if you do want to update it to your own taste, you\'ll have great bones to work with! Accommodation comprises: - Striking mid-century modernist brick facade - Open plan living/dining area with separate study nook - Timber flooring and ducted gas heating throughout - Large open plan kitchen with gas cooking and dishwasher - Adjacent meals area - Fantastic alfresco dining area - Good sized bedrooms (two with built-in robes) - Separate bath, shower and WC - Great sized under-house storage - Low maintenance gardens - Single carport (but room for more vehicles to park off-street) Works including external painting, new roofing &amp; new pipes have all been conducted in recent times. Apart from being located just moments to famous lookouts, bushwalks and attractions, you are only 5 minutes walk to Katoomba High School with buses at your door and Katoomba Village\'s shops not much further. This blue chip home could make a perfect family home, investment or weekender. Dont miss this opportunity! Land size: 462 sqms Tenant status: Currently leased to excellent long term tenants on an expired lease Council rates: $2,207.82 per annum Water rates: $231.39 per quarter Property Code: 1387",24,17,29,30,57,49,51,42,58,40 to 59,-1,"7,955"
https://www.domain.com.au/81-mount-street-leura-nsw-2780-2016447696,825000,Sold by private treaty 15 Oct 2020,81 Mount Street Leura NSW 2780,Leura ,Free Standing Houses ,3,1,3,1734,"Stunning Appalachian Home Immersed in Native Bushland This superb lifestyle property offers a family retreat with a magical sense of seclusion and blissful privacy. Situated on a 1733sqm parcel, the residence is elevated, capturing stunning bush vistas. The three bedroom home has been lovingly created to provide a generous mix of formal and open plan living. With an abundance of natural light throughout, coupled with a bush outlook from multiple vantage points, this property epitomizes the best of Blue Mountains living. A close walk to Leura Village, and surrounded by other quality homes, makes this property an extremely rare offering. Currently, the property is operating as a successful holiday let. Summary of features: - Timber cottage featuring large entertaining deck; plus balcony overlooking native bush Log fire, north-west orientation allowing abundance of natural light Three light-filled and beautifully appointed bedrooms, two with raked ceilings Recently renovated bathroom, separate toilet to laundry  Set well back from the street and designed for total privacy and seclusion To organise a private inspection or for more information contact Brenden Purcell on 0413 630 226.",21,20,31,28,59,74,26,60,40,60+,-1,"4,653"
https://www.domain.com.au/47-layton-avenue-blaxland-nsw-2774-2016462409,1020000,Sold by private treaty 14 Oct 2020,47 Layton Avenue Blaxland NSW 2774,Blaxland ,Free Standing Houses ,4,2,3,1509,"Magnolia Manor 3 4 good sized bedrooms with built in robes Master with built in robes and spacious ensuite with double basin  Stylish Tassie oak kitchen with granite benchtops and Smeg appliances Generous family sized bathroom with spa bath and separate shower Open plan kitchen, dining and family area Multiple living areas, Formal dining and lounge room with gas fire place Spacious laundry with extra toilet Ducted air conditioning throughout, Cedar windows, timber &amp; tile floors Wrap around verandah, Outdoor courtyard, Water tank &amp; 3 car garage Immaculate established gardens and parklike grounds Remote controlled entrance gate Hidden down a private driveway, Magnolia Manor awaits. The private and immaculate park like gardens offer privacy and plenty of room for the kids and pets to roam. This quality home offers 3 4 spacious bedrooms all with built in robes. Master includes an oversized ensuite with double basins, built in wardrobes, and sliding door access to peaceful garden. The family bathroom includes a spa bath with separate shower. The generous internal laundry offers plenty of storage, and an extra toilet. The stylish Tasmanian Oak kitchen offers SMEG appliances, granite benchtops and generous cupboard space. The dining and family space flow to the outdoor courtyard, perfect for outdoor entertaining. Ducted air conditioning throughout, the formal dining and loungeroom include an inviting gas fire place. Three car garage, and plenty of off street parking, remote controlled entrance gate and water tanks. Conveniently located close to schools, transport and shops. This beautiful home awaits your inspection. Disclaimer: The above information has been furnished to us by the vendor. We have not verified whether or not that information is accurate, and do not have any belief one way or the other in its accuracy. We do not accept any responsibility to any person for its accuracy and do no more than pass it on. All interested parties should make and rely upon their own inquiries in order to determine whether or not this information is, in fact, accurate.",21,25,22,33,50,59,41,52,48,40 to 59,-1,"7,459"
https://www.domain.com.au/21-eastview-avenue-leura-nsw-2780-2016504347,750000,Sold by private treaty 13 Oct 2020,21 Eastview Avenue Leura NSW 2780,Leura ,Free Standing Houses ,3,1,1,707,"Weatherboard Cottage with Separate Studio Positioned in a convenient location amongst other quality homes is this neat &amp; tidy weatherboard cottage. Offering 3 bedrooms, 1 bathroom, kitchen, dining room, and a generous central lounge room, now is the time to make your tree change! One of the key features of 21 Eastview Avenue is the sundrenched courtyard, which is also where you will find your home studio (perfect for those who work from home or are keen artists)! The property also has beautiful established gardens &amp; trees as you enter the driveway from Eastview Avenue, but also another lovely garden and lawn area at the front of the property which faces Mount Street to the East, set on approx. 707sqm. Other features of the property are the timber windows, timber-lining boards, timber floorboards, carpet in the bedrooms &amp; lounge room, slow combustion fireplace, natural gas central heating, carport, sandstone capping on the covered verandah &amp; dry-packed rock walls! Another classic weatherboard property only a short distance from Leura Mall but far enough away to enjoy the peace &amp; quiet! A beauty on Eastview Avenue, be quick! Features include: 3 bedrooms 1 bathroom Separate dining room Central lounge room Kitchen Home studio Established garden Land size approx. 707sqm",22,12,29,37,58,74,26,60,40,60+,21 September,"4,653"
https://www.domain.com.au/24-nelson-avenue-wentworth-falls-nsw-2782-2016551077,880000,Sold by private treaty 13 Oct 2020,24 Nelson  Avenue Wentworth Falls NSW 2782,Wentworth Falls ,Free Standing Houses ,4,1,0,3465,]',22,14,26,37,60,75,25,64,36,60+,13 October,"6,085"
