Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/23-cross-street-strathfield-nsw-2135-2016444383,4150000,Sold at auction 6 Oct 2020,23 Cross Street Strathfield NSW 2135,Strathfield ,Free Standing Houses ,5,4,3,463,"Spectacular Brand New Custom Built Family Home This modernist home has been custom designed and built by a renowned local builder evoking resort like privacy and comfort for the growing family. Premium imported materials are complimented with voluminous double height living areas. Its position is just close to the areas best schooling, parks, transportation and shops.  Features; - Double brick &amp; concrete construction, double height living area  - Fully integrated smart home with everything controlled on your phone - Stunning Miele appointed gas kitchen, butlers pantry/2nd kitchen  - Ducted AC, designer lighting, smart home control system, led lights  - Lavish covered alfresco entertaining boarders pristine concrete pool - Four limestone cladded bathrooms, European tap ware, stone vanities  - Impressive master suite, timber floors, private walk-in robe plus bathroom - Upper level rumpus, custom bulkheads, fully integrated smart home system - In-ground pool, cedar ceilings, stone walls, integrated waterfall  - Walk to local schools, Strathfield Park, shops, restaurants &amp; cafes",22,30,24,24,65,70,30,55,45,20 to 39,-1,"25,803"
https://www.domain.com.au/3-kingsland-road-strathfield-nsw-2135-2016466342,4050000,Sold by private treaty 3 Oct 2020,3 Kingsland Road Strathfield NSW 2135,Strathfield ,Free Standing Houses ,5,4,4,0,"Sold - David Pisano 0408 835 606 Solid Family Oasis in the Golden Mile Perfectly placed in the heart of the Golden Mile within moments to elite private schools, station and Strathfield centre, this classic master built full brick home boasts multiple living zones and undeniable comfort over a vast three level floor plan, offering the ultimate family lifestyle with a seamless flow to resort style yard with established gardens and poolside cabana. * Full brick/concrete construction, grand proportions, basement via internal access * Central foyer with a curved feature timber and marble staircase, chandelier entry * Marble flooring throughout lower level, carpets and timber flooring to upper level  * 5 generous bedrooms, main with walk in and plush ensuite, others with built ins * Generous formal lounge and dining plus rear family room and upper level living  * Basement level with dedicated cinema, separate gym room and kitchenette * Granite kitchen with breakfast bar, s/steel appliances and dishwasher * Four lavishly appointed bathrooms, marble finishes, custom vanities, spa baths  * Resort style yard, sparkling in ground pool, cabana/studio, undercover entertaining * Zoned ducted air con, ducted vacuum, video intercom entry, alarm and CCTV  * Auto double garage, auto gated entry plus additional off street secure parking * Prestigious Golden Mile location, walk to schools, station &amp; shopping hub Details: David Pisano - 0408 835 606  Joe Murania - 0416 044 267",20,29,25,26,85,96,4,57,43,20 to 39,-1,"25,803"
https://www.domain.com.au/1b-angel-road-strathfield-nsw-2135-2016482914,1406000,Sold prior to auction 28 Sep 2020,1B Angel Road Strathfield NSW 2135,Strathfield ,Semi Detached Houses ,2,1,2,347.6,"BEAUTIFUL SEMI IN PRESTIGIOUS LOCATION - NORTH ASPECT 2020 STRATHFIELD SEMI- DETACHED RECORD SALE by Norman So &amp; Michael Murphy  Meticulously renovated to perfection, this rare semi-detached home has been cleverly designed combining a seamless blend of art deco detail with a cool contemporary feel. Showcasing an abundance of space and natural light throughout it has been transformed by imaginative additions which create open concept living/dining spaces with a beautifully fluid indoor/alfresco flow. This home is perfectly located on a prestigious tree lined street, within walking distance to local elite schooling, parks, transportation, cafes, restaurants &amp; shops. Features: - Double brick construction, timber flooring throughout - Two bedrooms, including spacious master with dedicated dressing room - Art Deco detail with high ceilings, cornices &amp; picture rails - Gourmet kitchen, stone surfaces &amp; oak veneer feature cabinetry  - Premium Electrolux induction cooktop, euro tap ware  - Stylishly renovated bathroom with timeless appeal - Plantation shutters, ducted AC with two zones - Elevated open plan living and dining over looks lush backyard - Level child-friendly grounds reveals outdoor dining area  - Detached studio perfect for home office - Walking distance to Burwood Westfield &amp; Burwood Train Station - Walking distance to Strathfield Station, Plaza &amp; elite schooling Virtual tour: https://my.matterport.com/show/?m=5EsCc8guGfy",21,31,31,18,60,75,25,52,48,20 to 39,-1,"25,803"
https://www.domain.com.au/14-broughton-road-strathfield-nsw-2135-2016469995,1800000,Sold at auction 26 Sep 2020,14 Broughton Road Strathfield NSW 2135,Strathfield ,Free Standing Houses ,3,1,2,569,"Ideal Location| North Facing Family Home Take on the ideal opportunity to transform this pristinely preserved property into your dream sanctuary. First time on the market in over 60 years with this home has strong bones &amp; lots of character. Immaculately kept in mostly an original condition, this well-loved, three-bedroom family home has been newly updated throughout whilst still retaining its period charm. With unique multiple access points that link together its floor plan, maintaining both privacy and separation, its generously sized back room can easily become a workspace or convert into a third bedroom. Bring to life its potential at every corner and create a backyard family haven with ample space for vegetable gardens, and a level lawn housing a shed and multipurpose workshop for the outdoor tinkerer.   Perfectly kept and maintained family home with absolute future potential  Three great size bedrooms   Ceiling fans in two bedrooms, built in wardrobes in master bedroom  Original condition charm with ornamental fireplace  Multiple access points throughout  Brand new floating floorboards, new lights, new blinds &amp; fresh paint throughout  Sunny front patio area with large glass French doors access to living area  Original bathroom with separate bathtub and shower  Neat kitchen with brand new electric stove top  Easy side access with security gate  Single lock up garage, carport and driveway space for three cars  Outdoor laundry with additional toilet  Huge backyard with green space and gardens, undercover back patio perfect for family &amp; friends.  Backyard shed and versatile workshop area  Centrally located to Strathfield &amp; Homebush train stations, Strathfield Library, close to parks, multiple schools, cafes, M4 motorway, and North Strathfield\'s vibrant Bakehouse dining precinct  North facing  Secure a time to inspect it by contacting Michael Chidiac on 0430 03 03 03, James Kim on 0430 559 421 or Mark Porcellato on 0408 001 929",22,25,22,30,74,89,11,54,46,20 to 39,-1,"25,803"
https://www.domain.com.au/171-homebush-road-strathfield-nsw-2135-2016452340,1975000,Sold at auction 19 Sep 2020,171 Homebush  Road Strathfield NSW 2135,Strathfield ,Free Standing Houses ,3,1,1,550,"SOLD AT AUCTION BY TARUN SETHI 0404 414 533 Rare Opportunity With Exceptional Potential Footsteps to Strathfield Park Flaunting a charming street presence, this exceptional single level residence offers superb family living situated in a popular leafy street. Showcasing a seamless sun-drenched floor plan this home represents an excellent opportunity with the potential to renovate, extend or build an impressive designer residence (STCA). Ideal for the growing family, astute investor, those looking to downsize and even the developers, enjoy the convenience of being just moments to the area\'s elite schools, train station and transport, golf courses and beautiful parks.  Charming faade with manicured front gardens  Gorgeous open plan with large windows throughout flooding the homes interiors with natural light  Spacious light and bright living room with polished timber floors and fireplace  Family sized kitchen with skylight, great appliances and ample storage   Open dining room with split air conditioning and additional separate family retreat  Three generously sized bedrooms with a combination of storage and mirrored built in robes  Modern renovated bathroom with floating vanity  Manicured landscaped gardens overlooking deep level lush lawn with storage shed  Footsteps to Strathfield Park, and moments to highly regarded schools, shops, parks, transport and more DISCLAIMER: While Richard Matthews Real Estate have taken all care in preparing this information and used their best endeavours to ensure that the information contained therein is true and accurate, but accept no responsibility and disclaim all liability in respect of any errors, inaccuracies or misstatements contained herein. Richard Matthews Real Estate urge prospective purchasers to make their own inquiries to verify the information contained herein.",23,26,25,26,68,77,23,61,39,20 to 39,-1,"25,803"
https://www.domain.com.au/32-34-albyn-road-strathfield-nsw-2135-2016438745,5815000,Sold at auction 19 Sep 2020,32-34 Albyn Road Strathfield NSW 2135,Strathfield ,Free Standing Houses ,7,5,4,1853,"Luxury 1,853sqm estate with modern enhancements and exceptional inclusions Exuding a relaxed elegance, ""Darenth"" showcases original character charm integrated with luxury modern enhancements for an exceptional family lifestyle.  Set on an impressive 1,853sqm block with landscaped gardens, the entertainers\' haven features a tennis court and large in-ground swimming pool as well as generous space for in-law accommodation. The magnificent estate is enviably located within the highly-sought after golden mile, just a minutes\' walk from premier schools, transport and amenities.  - Sprawling family estate set over an exclusive 1,853sqm parcel Vast collection of lounge/dining zones spread over three levels Expansive all-weather terrace, poolside gazebo with kitchenette In-ground swimming pool/spa, tennis court, several balconies Gourmet stone kitchen, stainless steel gas appliances, pantry Six king-sized bedrooms with built-in robes, four with ensuites Deluxe master with private courtyard, dressing room, ensuite Three bathrooms feature floor to ceiling tiles, double basins Billiard room, retreat/games room, home office, fireplaces Polished timber floors, high ceilings, air conditioning, storage Garaging for two cars plus additional secure parking spaces Selling in conjunction with Hugo Morvillo 0425-306-725 - Citywide Commercial",20,29,25,26,85,96,4,57,43,20 to 39,-1,"25,803"
https://www.domain.com.au/53-chalmers-road-strathfield-nsw-2135-2016415082,3178000,Sold at auction 14 Sep 2020,53 CHALMERS ROAD Strathfield NSW 2135,Strathfield ,Free Standing Houses ,5,2,3,845,"GOLDEN OPPORTUNITY Situated in a most sought after blue ribbon location amongst some of Strathfield\'s finest homes. This beautifully presented brick home is set on a huge 845m2 approx block of land. Move in and enjoy the space this home has to offer. A few of the features this property offers are: 5 large bedrooms; built in wardrobes; Chef\'s kitchen with breakfast bar &amp; quality appliances; Spacious lounge &amp; dining rooms; 2 tiled bathrooms; Massive outdoor automatic covered alfresco entertaining area; Side driveway; Large garage, storage area; Ducted air conditioning; Security alarm; Landscaped gardens. A great opportunity to buy and live now with potential to re-build on a great land and location. A beautiful home selling at land value. All set within a short distance to Train Station, buses, schools and shops. Great lifestyle, a short walk to Strathfield Park. NOTICE TO PUBLIC In light of recent health concerns, our office is committed to protecting the health and well-being of our customers and team. We are taking extra precautions for those attending our open homes and we ask for your co-operation to help us limit exposure in this regard.   If you are feeling unwell, particularly if experiencing flu like symptoms, we respectfully ask you to refrain from attending this open home  Social distancing (Please do not stand within 1.5 metres of others)  Please avoid touching surfaces whilst inside the home   If you have recently travelled or have been in contact with someone who has been diagnosed with Covid-19, we respectfully ask you to refrain from attending this open home We apologise for any inconvenience this may cause, but as responsible citizens we ask that you abide by our new office policy to avoid the spread of this virus. Kind Regards, Staff at Richardson &amp; Wrench Strathfield",20,34,24,22,61,90,10,54,46,20 to 39,-1,"25,803"
https://www.domain.com.au/28-glenarvon-street-strathfield-nsw-2135-2016417714,2560000,Sold at auction 12 Sep 2020,28 Glenarvon Street Strathfield NSW 2135,Strathfield ,Free Standing Houses ,5,3,3,696,"SPACIOUS FAMILY HOME This inviting home showcases two levels of generous proportions focusing on space, light and comfort.   Set on 15.24m frontage and 696m2 of sunny north facing gardens located within footsteps to village shops, schools, Strathfield gold course and transport.  Offers 5 bedrooms, ensuite, build in robes, impressive open plan formal/informal living zones, hostess kitchen, pantry, media room, NBN home office, ducted air conditioning and alarm system.   Covered alfresco entertaining area, sparkling in ground pool, landscaped gardens, auto security gate, garage plus off-street parking for 2 cars. This is a top opportunity for buyers to simply move in relax and enjoy.  ** Please note that government guidelines will be strictly adhered to during all inspections. This means the use of hand sanitiser, registering your details and social distancing will be a requirement of entering this property.**",23,25,27,25,68,86,14,62,38,20 to 39,-1,"25,803"
https://www.domain.com.au/41-newton-road-strathfield-nsw-2135-2016410278,5502000,Sold at auction 5 Sep 2020,41 Newton Road Strathfield NSW 2135,Strathfield ,Free Standing Houses ,6,3,3,1416,"SOLD BY TARUN SETHI 0404 414 533 A Timeless Estate &amp; Premiere Tennis Court Entertainer on 1,416sqm  Exceptionally positioned in a prestigious blue ribbon leafy street, indulge yourself in one of Strathfield\'s finest estates illustrating a high calibre of quality and period features throughout. Spanning across two impeccable levels and flaunting an inspired versatile floor plan, this residence boasts sophistication and space on a grand 1,416sqm block with a sweeping 20.12m frontage. Showcasing a captivating north facing entertainer\'s paradise complete with a sparkling in-ground swimming pool and tennis court, this architecturally crafted traditional masterpiece is truly a rare find in an unbeatable Strathfield locale.  Set on an impressive approx. 1,416sqm parcel of land with a 20.12m frontage   Double brick construction with a desired north facing rear aspect  Seamless floor plan with a sublime combination of multiple formal and informal living areas   Formal living feature a gorgeous feature fire place flows through to formal dining retreat  Huge open informal dining and massive family area complete with bar overlooking swimming pool   Immaculate family sized kitchen with gas cooking, quality stainless steel appliances and ample storage  Four spacious bedrooms upstairs with built in robes, one with a Juliet balcony and a huge master suite complete with a walk in robe  Home office or study upon entry could also be utilised as a fifth bedroom  Versatile sixth bedroom with separate bathroom would be ideal for teenagers or guest accommodation   Three beautifully maintained bathrooms and separate laundry  Phenomenal resort style entertaining haven compromising of a sparkling in ground pool, tennis court, entertaining gazebo, BBQ area, and paved courtyard overlooking lush lawn and gardens  Quality Inclusions: stunning French doors throughout, automatic double lock up garage with ample storage space, automatic security gate, ducted air conditioning, outdoor garden shed and plenty of storage throughout  Prime location just moments to elite schools, Strathfield Train Station, transportation, Australian Catholic University, Strathfield Plaza, parklands and some of the best restaurants Sydney has to offer",24,30,24,21,76,92,8,57,43,20 to 39,-1,"25,803"
https://www.domain.com.au/52-arthur-street-strathfield-nsw-2135-2016389828,2130000,Sold at auction 1 Sep 2020,52 Arthur Street Strathfield NSW 2135,Strathfield ,Free Standing Houses ,3,2,2,695,"FIRST TIME OFFERED IN 46 YEARS - ORIGINAL GEM, ENTERTAINERS PARADISE This is Strathfield\'s hidden gem, offering relaxed resort style living across a large 695sqm level parcel. Discover three large bedrooms, a selection of formal/informal/entertaining areas, dedicated bar lounge &amp; entertainers deck, framed by lush mature landscaped gardens. Its location is close to local elite schooling, transportation, parks, shops &amp; restaurants.  Features: - Original double brick residence, abundance of classic features  - Cedar wood paneling, exposed timber beams, domed archways  - Detailed ceilings, copper fireplace, professional front/rear gardens  - Fully fenced and gated from the street, private and secluded  - Three spacious bedrooms with built in\'s, whole floor master suite - Elevated entertainers\' deck with in ground Jacuzzi, spa and pool - Multiple air-conditioned living areas, meals room, breakfast bar - Dedicated private bar showcases sunken lounge &amp; fireplace  - Double lock up garage with additional two car off street parking. - Close to transport, schools, parks and shopping facilities. - Family kitchen, gas cooking, storage, solid timber cabinetry - Lavish rear entertaining/gardens bounded by mature palm trees - Walk to village shops, train station, local schools, cafes &amp; restaurants - Near Strathfield library, medical facilities, Aldi, Bakehouse Quarter  - Borders the best of Homebush, N Strathfield &amp; Strathfield amenities",23,36,28,13,73,88,12,54,46,20 to 39,-1,"25,803"
